no,iso_code,continent,location,date,total_cases
1,GTM,North America,Guatemala,1/5/2020,0
2,GTM,North America,Guatemala,1/6/2020,0
3,GTM,North America,Guatemala,1/7/2020,0
4,GTM,North America,Guatemala,1/8/2020,0
5,GTM,North America,Guatemala,1/9/2020,0
6,GTM,North America,Guatemala,1/10/2020,0
7,GTM,North America,Guatemala,1/11/2020,0
8,GTM,North America,Guatemala,1/12/2020,0
9,GTM,North America,Guatemala,1/13/2020,0
10,GTM,North America,Guatemala,1/14/2020,0
11,GTM,North America,Guatemala,1/15/2020,0
12,GTM,North America,Guatemala,1/16/2020,0
13,GTM,North America,Guatemala,1/17/2020,0
14,GTM,North America,Guatemala,1/18/2020,0
15,GTM,North America,Guatemala,1/19/2020,0
16,GTM,North America,Guatemala,1/20/2020,0
17,GTM,North America,Guatemala,1/21/2020,0
18,GTM,North America,Guatemala,1/22/2020,0
19,GTM,North America,Guatemala,1/23/2020,0
20,GTM,North America,Guatemala,1/24/2020,0
21,GTM,North America,Guatemala,1/25/2020,0
22,GTM,North America,Guatemala,1/26/2020,0
23,GTM,North America,Guatemala,1/27/2020,0
24,GTM,North America,Guatemala,1/28/2020,0
25,GTM,North America,Guatemala,1/29/2020,0
26,GTM,North America,Guatemala,1/30/2020,0
27,GTM,North America,Guatemala,1/31/2020,0
28,GTM,North America,Guatemala,2/1/2020,0
29,GTM,North America,Guatemala,2/2/2020,0
30,GTM,North America,Guatemala,2/3/2020,0
31,GTM,North America,Guatemala,2/4/2020,0
32,GTM,North America,Guatemala,2/5/2020,0
33,GTM,North America,Guatemala,2/6/2020,0
34,GTM,North America,Guatemala,2/7/2020,0
35,GTM,North America,Guatemala,2/8/2020,0
36,GTM,North America,Guatemala,2/9/2020,0
37,GTM,North America,Guatemala,2/10/2020,0
38,GTM,North America,Guatemala,2/11/2020,0
39,GTM,North America,Guatemala,2/12/2020,0
40,GTM,North America,Guatemala,2/13/2020,0
41,GTM,North America,Guatemala,2/14/2020,0
42,GTM,North America,Guatemala,2/15/2020,0
43,GTM,North America,Guatemala,2/16/2020,0
44,GTM,North America,Guatemala,2/17/2020,0
45,GTM,North America,Guatemala,2/18/2020,0
46,GTM,North America,Guatemala,2/19/2020,0
47,GTM,North America,Guatemala,2/20/2020,0
48,GTM,North America,Guatemala,2/21/2020,0
49,GTM,North America,Guatemala,2/22/2020,0
50,GTM,North America,Guatemala,2/23/2020,0
51,GTM,North America,Guatemala,2/24/2020,0
52,GTM,North America,Guatemala,2/25/2020,0
53,GTM,North America,Guatemala,2/26/2020,0
54,GTM,North America,Guatemala,2/27/2020,0
55,GTM,North America,Guatemala,2/28/2020,0
56,GTM,North America,Guatemala,2/29/2020,0
57,GTM,North America,Guatemala,3/1/2020,0
58,GTM,North America,Guatemala,3/2/2020,0
59,GTM,North America,Guatemala,3/3/2020,0
60,GTM,North America,Guatemala,3/4/2020,0
61,GTM,North America,Guatemala,3/5/2020,0
62,GTM,North America,Guatemala,3/6/2020,0
63,GTM,North America,Guatemala,3/7/2020,0
64,GTM,North America,Guatemala,3/8/2020,0
65,GTM,North America,Guatemala,3/9/2020,0
66,GTM,North America,Guatemala,3/10/2020,0
67,GTM,North America,Guatemala,3/11/2020,0
68,GTM,North America,Guatemala,3/12/2020,0
69,GTM,North America,Guatemala,3/13/2020,0
70,GTM,North America,Guatemala,3/14/2020,0
71,GTM,North America,Guatemala,3/15/2020,1
72,GTM,North America,Guatemala,3/16/2020,1
73,GTM,North America,Guatemala,3/17/2020,1
74,GTM,North America,Guatemala,3/18/2020,1
75,GTM,North America,Guatemala,3/19/2020,1
76,GTM,North America,Guatemala,3/20/2020,1
77,GTM,North America,Guatemala,3/21/2020,1
78,GTM,North America,Guatemala,3/22/2020,12
79,GTM,North America,Guatemala,3/23/2020,12
80,GTM,North America,Guatemala,3/24/2020,12
81,GTM,North America,Guatemala,3/25/2020,12
82,GTM,North America,Guatemala,3/26/2020,12
83,GTM,North America,Guatemala,3/27/2020,12
84,GTM,North America,Guatemala,3/28/2020,12
85,GTM,North America,Guatemala,3/29/2020,77
86,GTM,North America,Guatemala,3/30/2020,77
87,GTM,North America,Guatemala,3/31/2020,77
88,GTM,North America,Guatemala,4/1/2020,77
89,GTM,North America,Guatemala,4/2/2020,77
90,GTM,North America,Guatemala,4/3/2020,77
91,GTM,North America,Guatemala,4/4/2020,77
92,GTM,North America,Guatemala,4/5/2020,50
93,GTM,North America,Guatemala,4/6/2020,50
94,GTM,North America,Guatemala,4/7/2020,50
95,GTM,North America,Guatemala,4/8/2020,50
96,GTM,North America,Guatemala,4/9/2020,50
97,GTM,North America,Guatemala,4/10/2020,50
98,GTM,North America,Guatemala,4/11/2020,50
99,GTM,North America,Guatemala,4/12/2020,137
100,GTM,North America,Guatemala,4/13/2020,137
101,GTM,North America,Guatemala,4/14/2020,137
102,GTM,North America,Guatemala,4/15/2020,137
103,GTM,North America,Guatemala,4/16/2020,137
104,GTM,North America,Guatemala,4/17/2020,137
105,GTM,North America,Guatemala,4/18/2020,137
106,GTM,North America,Guatemala,4/19/2020,235
107,GTM,North America,Guatemala,4/20/2020,235
108,GTM,North America,Guatemala,4/21/2020,235
109,GTM,North America,Guatemala,4/22/2020,235
110,GTM,North America,Guatemala,4/23/2020,235
111,GTM,North America,Guatemala,4/24/2020,235
112,GTM,North America,Guatemala,4/25/2020,235
113,GTM,North America,Guatemala,4/26/2020,430
114,GTM,North America,Guatemala,4/27/2020,430
115,GTM,North America,Guatemala,4/28/2020,430
116,GTM,North America,Guatemala,4/29/2020,430
117,GTM,North America,Guatemala,4/30/2020,430
118,GTM,North America,Guatemala,5/1/2020,430
119,GTM,North America,Guatemala,5/2/2020,430
120,GTM,North America,Guatemala,5/3/2020,644
121,GTM,North America,Guatemala,5/4/2020,644
122,GTM,North America,Guatemala,5/5/2020,644
123,GTM,North America,Guatemala,5/6/2020,644
124,GTM,North America,Guatemala,5/7/2020,644
125,GTM,North America,Guatemala,5/8/2020,644
126,GTM,North America,Guatemala,5/9/2020,644
127,GTM,North America,Guatemala,5/10/2020,900
128,GTM,North America,Guatemala,5/11/2020,900
129,GTM,North America,Guatemala,5/12/2020,900
130,GTM,North America,Guatemala,5/13/2020,900
131,GTM,North America,Guatemala,5/14/2020,900
132,GTM,North America,Guatemala,5/15/2020,900
133,GTM,North America,Guatemala,5/16/2020,900
134,GTM,North America,Guatemala,5/17/2020,1643
135,GTM,North America,Guatemala,5/18/2020,1643
136,GTM,North America,Guatemala,5/19/2020,1643
137,GTM,North America,Guatemala,5/20/2020,1643
138,GTM,North America,Guatemala,5/21/2020,1643
139,GTM,North America,Guatemala,5/22/2020,1643
140,GTM,North America,Guatemala,5/23/2020,1643
141,GTM,North America,Guatemala,5/24/2020,2743
142,GTM,North America,Guatemala,5/25/2020,2743
143,GTM,North America,Guatemala,5/26/2020,2743
144,GTM,North America,Guatemala,5/27/2020,2743
145,GTM,North America,Guatemala,5/28/2020,2743
146,GTM,North America,Guatemala,5/29/2020,2743
147,GTM,North America,Guatemala,5/30/2020,2743
148,GTM,North America,Guatemala,5/31/2020,4607
149,GTM,North America,Guatemala,6/1/2020,4607
150,GTM,North America,Guatemala,6/2/2020,4607
151,GTM,North America,Guatemala,6/3/2020,4607
152,GTM,North America,Guatemala,6/4/2020,4607
153,GTM,North America,Guatemala,6/5/2020,4607
154,GTM,North America,Guatemala,6/6/2020,4607
155,GTM,North America,Guatemala,6/7/2020,6485
156,GTM,North America,Guatemala,6/8/2020,6485
157,GTM,North America,Guatemala,6/9/2020,6485
158,GTM,North America,Guatemala,6/10/2020,6485
159,GTM,North America,Guatemala,6/11/2020,6485
160,GTM,North America,Guatemala,6/12/2020,6485
161,GTM,North America,Guatemala,6/13/2020,6485
162,GTM,North America,Guatemala,6/14/2020,8982
163,GTM,North America,Guatemala,6/15/2020,8982
164,GTM,North America,Guatemala,6/16/2020,8982
165,GTM,North America,Guatemala,6/17/2020,8982
166,GTM,North America,Guatemala,6/18/2020,8982
167,GTM,North America,Guatemala,6/19/2020,8982
168,GTM,North America,Guatemala,6/20/2020,8982
169,GTM,North America,Guatemala,6/21/2020,12509
170,GTM,North America,Guatemala,6/22/2020,12509
171,GTM,North America,Guatemala,6/23/2020,12509
172,GTM,North America,Guatemala,6/24/2020,12509
173,GTM,North America,Guatemala,6/25/2020,12509
174,GTM,North America,Guatemala,6/26/2020,12509
175,GTM,North America,Guatemala,6/27/2020,12509
176,GTM,North America,Guatemala,6/28/2020,15828
177,GTM,North America,Guatemala,6/29/2020,15828
178,GTM,North America,Guatemala,6/30/2020,15828
179,GTM,North America,Guatemala,7/1/2020,15828
180,GTM,North America,Guatemala,7/2/2020,15828
181,GTM,North America,Guatemala,7/3/2020,15828
182,GTM,North America,Guatemala,7/4/2020,15828
183,GTM,North America,Guatemala,7/5/2020,21293
184,GTM,North America,Guatemala,7/6/2020,21293
185,GTM,North America,Guatemala,7/7/2020,21293
186,GTM,North America,Guatemala,7/8/2020,21293
187,GTM,North America,Guatemala,7/9/2020,21293
188,GTM,North America,Guatemala,7/10/2020,21293
189,GTM,North America,Guatemala,7/11/2020,21293
190,GTM,North America,Guatemala,7/12/2020,27619
191,GTM,North America,Guatemala,7/13/2020,27619
192,GTM,North America,Guatemala,7/14/2020,27619
193,GTM,North America,Guatemala,7/15/2020,27619
194,GTM,North America,Guatemala,7/16/2020,27619
195,GTM,North America,Guatemala,7/17/2020,27619
196,GTM,North America,Guatemala,7/18/2020,27619
197,GTM,North America,Guatemala,7/19/2020,33809
198,GTM,North America,Guatemala,7/20/2020,33809
199,GTM,North America,Guatemala,7/21/2020,33809
200,GTM,North America,Guatemala,7/22/2020,33809
201,GTM,North America,Guatemala,7/23/2020,33809
202,GTM,North America,Guatemala,7/24/2020,33809
203,GTM,North America,Guatemala,7/25/2020,33809
204,GTM,North America,Guatemala,7/26/2020,44492
205,GTM,North America,Guatemala,7/27/2020,44492
206,GTM,North America,Guatemala,7/28/2020,44492
207,GTM,North America,Guatemala,7/29/2020,44492
208,GTM,North America,Guatemala,7/30/2020,44492
209,GTM,North America,Guatemala,7/31/2020,44492
210,GTM,North America,Guatemala,8/1/2020,44492
211,GTM,North America,Guatemala,8/2/2020,50979
212,GTM,North America,Guatemala,8/3/2020,50979
213,GTM,North America,Guatemala,8/4/2020,50979
214,GTM,North America,Guatemala,8/5/2020,50979
215,GTM,North America,Guatemala,8/6/2020,50979
216,GTM,North America,Guatemala,8/7/2020,50979
217,GTM,North America,Guatemala,8/8/2020,50979
218,GTM,North America,Guatemala,8/9/2020,56189
219,GTM,North America,Guatemala,8/10/2020,56189
220,GTM,North America,Guatemala,8/11/2020,56189
221,GTM,North America,Guatemala,8/12/2020,56189
222,GTM,North America,Guatemala,8/13/2020,56189
223,GTM,North America,Guatemala,8/14/2020,56189
224,GTM,North America,Guatemala,8/15/2020,56189
225,GTM,North America,Guatemala,8/16/2020,62313
226,GTM,North America,Guatemala,8/17/2020,62313
227,GTM,North America,Guatemala,8/18/2020,62313
228,GTM,North America,Guatemala,8/19/2020,62313
229,GTM,North America,Guatemala,8/20/2020,62313
230,GTM,North America,Guatemala,8/21/2020,62313
231,GTM,North America,Guatemala,8/22/2020,62313
232,GTM,North America,Guatemala,8/23/2020,67856
233,GTM,North America,Guatemala,8/24/2020,67856
234,GTM,North America,Guatemala,8/25/2020,67856
235,GTM,North America,Guatemala,8/26/2020,67856
236,GTM,North America,Guatemala,8/27/2020,67856
237,GTM,North America,Guatemala,8/28/2020,67856
238,GTM,North America,Guatemala,8/29/2020,67856
239,GTM,North America,Guatemala,8/30/2020,73679
240,GTM,North America,Guatemala,8/31/2020,73679
241,GTM,North America,Guatemala,9/1/2020,73679
242,GTM,North America,Guatemala,9/2/2020,73679
243,GTM,North America,Guatemala,9/3/2020,73679
244,GTM,North America,Guatemala,9/4/2020,73679
245,GTM,North America,Guatemala,9/5/2020,73679
246,GTM,North America,Guatemala,9/6/2020,77481
247,GTM,North America,Guatemala,9/7/2020,77481
248,GTM,North America,Guatemala,9/8/2020,77481
249,GTM,North America,Guatemala,9/9/2020,77481
250,GTM,North America,Guatemala,9/10/2020,77481
251,GTM,North America,Guatemala,9/11/2020,77481
252,GTM,North America,Guatemala,9/12/2020,77481
253,GTM,North America,Guatemala,9/13/2020,81658
254,GTM,North America,Guatemala,9/14/2020,81658
255,GTM,North America,Guatemala,9/15/2020,81658
256,GTM,North America,Guatemala,9/16/2020,81658
257,GTM,North America,Guatemala,9/17/2020,81658
258,GTM,North America,Guatemala,9/18/2020,81658
259,GTM,North America,Guatemala,9/19/2020,81658
260,GTM,North America,Guatemala,9/20/2020,85152
261,GTM,North America,Guatemala,9/21/2020,85152
262,GTM,North America,Guatemala,9/22/2020,85152
263,GTM,North America,Guatemala,9/23/2020,85152
264,GTM,North America,Guatemala,9/24/2020,85152
265,GTM,North America,Guatemala,9/25/2020,85152
266,GTM,North America,Guatemala,9/26/2020,85152
267,GTM,North America,Guatemala,9/27/2020,89702
268,GTM,North America,Guatemala,9/28/2020,89702
269,GTM,North America,Guatemala,9/29/2020,89702
270,GTM,North America,Guatemala,9/30/2020,89702
271,GTM,North America,Guatemala,10/1/2020,89702
272,GTM,North America,Guatemala,10/2/2020,89702
273,GTM,North America,Guatemala,10/3/2020,89702
274,GTM,North America,Guatemala,10/4/2020,93748
275,GTM,North America,Guatemala,10/5/2020,93748
276,GTM,North America,Guatemala,10/6/2020,93748
277,GTM,North America,Guatemala,10/7/2020,93748
278,GTM,North America,Guatemala,10/8/2020,93748
279,GTM,North America,Guatemala,10/9/2020,93748
280,GTM,North America,Guatemala,10/10/2020,93748
281,GTM,North America,Guatemala,10/11/2020,97544
282,GTM,North America,Guatemala,10/12/2020,97544
283,GTM,North America,Guatemala,10/13/2020,97544
284,GTM,North America,Guatemala,10/14/2020,97544
285,GTM,North America,Guatemala,10/15/2020,97544
286,GTM,North America,Guatemala,10/16/2020,97544
287,GTM,North America,Guatemala,10/17/2020,97544
288,GTM,North America,Guatemala,10/18/2020,101028
289,GTM,North America,Guatemala,10/19/2020,101028
290,GTM,North America,Guatemala,10/20/2020,101028
291,GTM,North America,Guatemala,10/21/2020,101028
292,GTM,North America,Guatemala,10/22/2020,101028
293,GTM,North America,Guatemala,10/23/2020,101028
294,GTM,North America,Guatemala,10/24/2020,101028
295,GTM,North America,Guatemala,10/25/2020,104632
296,GTM,North America,Guatemala,10/26/2020,104632
297,GTM,North America,Guatemala,10/27/2020,104632
298,GTM,North America,Guatemala,10/28/2020,104632
299,GTM,North America,Guatemala,10/29/2020,104632
300,GTM,North America,Guatemala,10/30/2020,104632
301,GTM,North America,Guatemala,10/31/2020,104632
302,GTM,North America,Guatemala,11/1/2020,107939
303,GTM,North America,Guatemala,11/2/2020,107939
304,GTM,North America,Guatemala,11/3/2020,107939
305,GTM,North America,Guatemala,11/4/2020,107939
306,GTM,North America,Guatemala,11/5/2020,107939
307,GTM,North America,Guatemala,11/6/2020,107939
308,GTM,North America,Guatemala,11/7/2020,107939
309,GTM,North America,Guatemala,11/8/2020,111050
310,GTM,North America,Guatemala,11/9/2020,111050
311,GTM,North America,Guatemala,11/10/2020,111050
312,GTM,North America,Guatemala,11/11/2020,111050
313,GTM,North America,Guatemala,11/12/2020,111050
314,GTM,North America,Guatemala,11/13/2020,111050
315,GTM,North America,Guatemala,11/14/2020,111050
316,GTM,North America,Guatemala,11/15/2020,114719
317,GTM,North America,Guatemala,11/16/2020,114719
318,GTM,North America,Guatemala,11/17/2020,114719
319,GTM,North America,Guatemala,11/18/2020,114719
320,GTM,North America,Guatemala,11/19/2020,114719
321,GTM,North America,Guatemala,11/20/2020,114719
322,GTM,North America,Guatemala,11/21/2020,114719
323,GTM,North America,Guatemala,11/22/2020,118417
324,GTM,North America,Guatemala,11/23/2020,118417
325,GTM,North America,Guatemala,11/24/2020,118417
326,GTM,North America,Guatemala,11/25/2020,118417
327,GTM,North America,Guatemala,11/26/2020,118417
328,GTM,North America,Guatemala,11/27/2020,118417
329,GTM,North America,Guatemala,11/28/2020,118417
330,GTM,North America,Guatemala,11/29/2020,121798
331,GTM,North America,Guatemala,11/30/2020,121798
332,GTM,North America,Guatemala,12/1/2020,121798
333,GTM,North America,Guatemala,12/2/2020,121798
334,GTM,North America,Guatemala,12/3/2020,121798
335,GTM,North America,Guatemala,12/4/2020,121798
336,GTM,North America,Guatemala,12/5/2020,121798
337,GTM,North America,Guatemala,12/6/2020,125352
338,GTM,North America,Guatemala,12/7/2020,125352
339,GTM,North America,Guatemala,12/8/2020,125352
340,GTM,North America,Guatemala,12/9/2020,125352
341,GTM,North America,Guatemala,12/10/2020,125352
342,GTM,North America,Guatemala,12/11/2020,125352
343,GTM,North America,Guatemala,12/12/2020,125352
344,GTM,North America,Guatemala,12/13/2020,129099
345,GTM,North America,Guatemala,12/14/2020,129099
346,GTM,North America,Guatemala,12/15/2020,129099
347,GTM,North America,Guatemala,12/16/2020,129099
348,GTM,North America,Guatemala,12/17/2020,129099
349,GTM,North America,Guatemala,12/18/2020,129099
350,GTM,North America,Guatemala,12/19/2020,129099
351,GTM,North America,Guatemala,12/20/2020,132595
352,GTM,North America,Guatemala,12/21/2020,132595
353,GTM,North America,Guatemala,12/22/2020,132595
354,GTM,North America,Guatemala,12/23/2020,132595
355,GTM,North America,Guatemala,12/24/2020,132595
356,GTM,North America,Guatemala,12/25/2020,132595
357,GTM,North America,Guatemala,12/26/2020,132595
358,GTM,North America,Guatemala,12/27/2020,135171
359,GTM,North America,Guatemala,12/28/2020,135171
360,GTM,North America,Guatemala,12/29/2020,135171
361,GTM,North America,Guatemala,12/30/2020,135171
362,GTM,North America,Guatemala,12/31/2020,135171
363,GTM,North America,Guatemala,1/1/2021,135171
364,GTM,North America,Guatemala,1/2/2021,135171
365,GTM,North America,Guatemala,1/3/2021,138316
366,GTM,North America,Guatemala,1/4/2021,138316
367,GTM,North America,Guatemala,1/5/2021,138316
368,GTM,North America,Guatemala,1/6/2021,138316
369,GTM,North America,Guatemala,1/7/2021,138316
370,GTM,North America,Guatemala,1/8/2021,138316
371,GTM,North America,Guatemala,1/9/2021,138316
372,GTM,North America,Guatemala,1/10/2021,143127
373,GTM,North America,Guatemala,1/11/2021,143127
374,GTM,North America,Guatemala,1/12/2021,143127
375,GTM,North America,Guatemala,1/13/2021,143127
376,GTM,North America,Guatemala,1/14/2021,143127
377,GTM,North America,Guatemala,1/15/2021,143127
378,GTM,North America,Guatemala,1/16/2021,143127
379,GTM,North America,Guatemala,1/17/2021,148598
380,GTM,North America,Guatemala,1/18/2021,148598
381,GTM,North America,Guatemala,1/19/2021,148598
382,GTM,North America,Guatemala,1/20/2021,148598
383,GTM,North America,Guatemala,1/21/2021,148598
384,GTM,North America,Guatemala,1/22/2021,148598
385,GTM,North America,Guatemala,1/23/2021,148598
386,GTM,North America,Guatemala,1/24/2021,153890
387,GTM,North America,Guatemala,1/25/2021,153890
388,GTM,North America,Guatemala,1/26/2021,153890
389,GTM,North America,Guatemala,1/27/2021,153890
390,GTM,North America,Guatemala,1/28/2021,153890
391,GTM,North America,Guatemala,1/29/2021,153890
392,GTM,North America,Guatemala,1/30/2021,153890
393,GTM,North America,Guatemala,1/31/2021,159118
394,GTM,North America,Guatemala,2/1/2021,159118
395,GTM,North America,Guatemala,2/2/2021,159118
396,GTM,North America,Guatemala,2/3/2021,159118
397,GTM,North America,Guatemala,2/4/2021,159118
398,GTM,North America,Guatemala,2/5/2021,159118
399,GTM,North America,Guatemala,2/6/2021,159118
400,GTM,North America,Guatemala,2/7/2021,162937
401,GTM,North America,Guatemala,2/8/2021,162937
402,GTM,North America,Guatemala,2/9/2021,162937
403,GTM,North America,Guatemala,2/10/2021,162937
404,GTM,North America,Guatemala,2/11/2021,162937
405,GTM,North America,Guatemala,2/12/2021,162937
406,GTM,North America,Guatemala,2/13/2021,162937
407,GTM,North America,Guatemala,2/14/2021,167071
408,GTM,North America,Guatemala,2/15/2021,167071
409,GTM,North America,Guatemala,2/16/2021,167071
410,GTM,North America,Guatemala,2/17/2021,167071
411,GTM,North America,Guatemala,2/18/2021,167071
412,GTM,North America,Guatemala,2/19/2021,167071
413,GTM,North America,Guatemala,2/20/2021,167071
414,GTM,North America,Guatemala,2/21/2021,170931
415,GTM,North America,Guatemala,2/22/2021,170931
416,GTM,North America,Guatemala,2/23/2021,170931
417,GTM,North America,Guatemala,2/24/2021,170931
418,GTM,North America,Guatemala,2/25/2021,170931
419,GTM,North America,Guatemala,2/26/2021,170931
420,GTM,North America,Guatemala,2/27/2021,170931
421,GTM,North America,Guatemala,2/28/2021,174335
422,GTM,North America,Guatemala,3/1/2021,174335
423,GTM,North America,Guatemala,3/2/2021,174335
424,GTM,North America,Guatemala,3/3/2021,174335
425,GTM,North America,Guatemala,3/4/2021,174335
426,GTM,North America,Guatemala,3/5/2021,174335
427,GTM,North America,Guatemala,3/6/2021,174335
428,GTM,North America,Guatemala,3/7/2021,178337
429,GTM,North America,Guatemala,3/8/2021,178337
430,GTM,North America,Guatemala,3/9/2021,178337
431,GTM,North America,Guatemala,3/10/2021,178337
432,GTM,North America,Guatemala,3/11/2021,178337
433,GTM,North America,Guatemala,3/12/2021,178337
434,GTM,North America,Guatemala,3/13/2021,178337
435,GTM,North America,Guatemala,3/14/2021,182679
436,GTM,North America,Guatemala,3/15/2021,182679
437,GTM,North America,Guatemala,3/16/2021,182679
438,GTM,North America,Guatemala,3/17/2021,182679
439,GTM,North America,Guatemala,3/18/2021,182679
440,GTM,North America,Guatemala,3/19/2021,182679
441,GTM,North America,Guatemala,3/20/2021,182679
442,GTM,North America,Guatemala,3/21/2021,187659
443,GTM,North America,Guatemala,3/22/2021,187659
444,GTM,North America,Guatemala,3/23/2021,187659
445,GTM,North America,Guatemala,3/24/2021,187659
446,GTM,North America,Guatemala,3/25/2021,187659
447,GTM,North America,Guatemala,3/26/2021,187659
448,GTM,North America,Guatemala,3/27/2021,187659
449,GTM,North America,Guatemala,3/28/2021,193050
450,GTM,North America,Guatemala,3/29/2021,193050
451,GTM,North America,Guatemala,3/30/2021,193050
452,GTM,North America,Guatemala,3/31/2021,193050
453,GTM,North America,Guatemala,4/1/2021,193050
454,GTM,North America,Guatemala,4/2/2021,193050
455,GTM,North America,Guatemala,4/3/2021,193050
456,GTM,North America,Guatemala,4/4/2021,195239
457,GTM,North America,Guatemala,4/5/2021,195239
458,GTM,North America,Guatemala,4/6/2021,195239
459,GTM,North America,Guatemala,4/7/2021,195239
460,GTM,North America,Guatemala,4/8/2021,195239
461,GTM,North America,Guatemala,4/9/2021,195239
462,GTM,North America,Guatemala,4/10/2021,195239
463,GTM,North America,Guatemala,4/11/2021,202640
464,GTM,North America,Guatemala,4/12/2021,202640
465,GTM,North America,Guatemala,4/13/2021,202640
466,GTM,North America,Guatemala,4/14/2021,202640
467,GTM,North America,Guatemala,4/15/2021,202640
468,GTM,North America,Guatemala,4/16/2021,202640
469,GTM,North America,Guatemala,4/17/2021,202640
470,GTM,North America,Guatemala,4/18/2021,212307
471,GTM,North America,Guatemala,4/19/2021,212307
472,GTM,North America,Guatemala,4/20/2021,212307
473,GTM,North America,Guatemala,4/21/2021,212307
474,GTM,North America,Guatemala,4/22/2021,212307
475,GTM,North America,Guatemala,4/23/2021,212307
476,GTM,North America,Guatemala,4/24/2021,212307
477,GTM,North America,Guatemala,4/25/2021,221307
478,GTM,North America,Guatemala,4/26/2021,221307
479,GTM,North America,Guatemala,4/27/2021,221307
480,GTM,North America,Guatemala,4/28/2021,221307
481,GTM,North America,Guatemala,4/29/2021,221307
482,GTM,North America,Guatemala,4/30/2021,221307
483,GTM,North America,Guatemala,5/1/2021,221307
484,GTM,North America,Guatemala,5/2/2021,228477
485,GTM,North America,Guatemala,5/3/2021,228477
486,GTM,North America,Guatemala,5/4/2021,228477
487,GTM,North America,Guatemala,5/5/2021,228477
488,GTM,North America,Guatemala,5/6/2021,228477
489,GTM,North America,Guatemala,5/7/2021,228477
490,GTM,North America,Guatemala,5/8/2021,228477
491,GTM,North America,Guatemala,5/9/2021,234883
492,GTM,North America,Guatemala,5/10/2021,234883
493,GTM,North America,Guatemala,5/11/2021,234883
494,GTM,North America,Guatemala,5/12/2021,234883
495,GTM,North America,Guatemala,5/13/2021,234883
496,GTM,North America,Guatemala,5/14/2021,234883
497,GTM,North America,Guatemala,5/15/2021,234883
498,GTM,North America,Guatemala,5/16/2021,241117
499,GTM,North America,Guatemala,5/17/2021,241117
500,GTM,North America,Guatemala,5/18/2021,241117
501,GTM,North America,Guatemala,5/19/2021,241117
502,GTM,North America,Guatemala,5/20/2021,241117
503,GTM,North America,Guatemala,5/21/2021,241117
504,GTM,North America,Guatemala,5/22/2021,241117
505,GTM,North America,Guatemala,5/23/2021,247106
506,GTM,North America,Guatemala,5/24/2021,247106
507,GTM,North America,Guatemala,5/25/2021,247106
508,GTM,North America,Guatemala,5/26/2021,247106
509,GTM,North America,Guatemala,5/27/2021,247106
510,GTM,North America,Guatemala,5/28/2021,247106
511,GTM,North America,Guatemala,5/29/2021,247106
512,GTM,North America,Guatemala,5/30/2021,253837
513,GTM,North America,Guatemala,5/31/2021,253837
514,GTM,North America,Guatemala,6/1/2021,253837
515,GTM,North America,Guatemala,6/2/2021,253837
516,GTM,North America,Guatemala,6/3/2021,253837
517,GTM,North America,Guatemala,6/4/2021,253837
518,GTM,North America,Guatemala,6/5/2021,253837
519,GTM,North America,Guatemala,6/6/2021,261392
520,GTM,North America,Guatemala,6/7/2021,261392
521,GTM,North America,Guatemala,6/8/2021,261392
522,GTM,North America,Guatemala,6/9/2021,261392
523,GTM,North America,Guatemala,6/10/2021,261392
524,GTM,North America,Guatemala,6/11/2021,261392
525,GTM,North America,Guatemala,6/12/2021,261392
526,GTM,North America,Guatemala,6/13/2021,271131
527,GTM,North America,Guatemala,6/14/2021,271131
528,GTM,North America,Guatemala,6/15/2021,271131
529,GTM,North America,Guatemala,6/16/2021,271131
530,GTM,North America,Guatemala,6/17/2021,271131
531,GTM,North America,Guatemala,6/18/2021,271131
532,GTM,North America,Guatemala,6/19/2021,271131
533,GTM,North America,Guatemala,6/20/2021,279947
534,GTM,North America,Guatemala,6/21/2021,279947
535,GTM,North America,Guatemala,6/22/2021,279947
536,GTM,North America,Guatemala,6/23/2021,279947
537,GTM,North America,Guatemala,6/24/2021,279947
538,GTM,North America,Guatemala,6/25/2021,279947
539,GTM,North America,Guatemala,6/26/2021,279947
540,GTM,North America,Guatemala,6/27/2021,290852
541,GTM,North America,Guatemala,6/28/2021,290852
542,GTM,North America,Guatemala,6/29/2021,290852
543,GTM,North America,Guatemala,6/30/2021,290852
544,GTM,North America,Guatemala,7/1/2021,290852
545,GTM,North America,Guatemala,7/2/2021,290852
546,GTM,North America,Guatemala,7/3/2021,290852
547,GTM,North America,Guatemala,7/4/2021,301189
548,GTM,North America,Guatemala,7/5/2021,301189
549,GTM,North America,Guatemala,7/6/2021,301189
550,GTM,North America,Guatemala,7/7/2021,301189
551,GTM,North America,Guatemala,7/8/2021,301189
552,GTM,North America,Guatemala,7/9/2021,301189
553,GTM,North America,Guatemala,7/10/2021,301189
554,GTM,North America,Guatemala,7/11/2021,317311
555,GTM,North America,Guatemala,7/12/2021,317311
556,GTM,North America,Guatemala,7/13/2021,317311
557,GTM,North America,Guatemala,7/14/2021,317311
558,GTM,North America,Guatemala,7/15/2021,317311
559,GTM,North America,Guatemala,7/16/2021,317311
560,GTM,North America,Guatemala,7/17/2021,317311
561,GTM,North America,Guatemala,7/18/2021,333126
562,GTM,North America,Guatemala,7/19/2021,333126
563,GTM,North America,Guatemala,7/20/2021,333126
564,GTM,North America,Guatemala,7/21/2021,333126
